BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202008,10,1101,202008,10,1102,150384,912833,IOWA,19,2020,August,Tornado,C,171,TAMA,DMX,8/10/20 11:01,CST-6,8/10/20 11:02,0,0,0,0,0.00K,1.00K,Other Federal Agency,,,,,EFU,1.48,40,,,,,4,ESE,GLADBROOK,5,NE,GARWIN,42.1598,-92.6208,42.145,-92.5999,"Basic Summary: A cluster of storms in northeast Nebraska and southeast South Dakota developed into the destructive derecho that raced eastward across large portions of Iowa, northern Illinois, southern Wisconsin, northern Indiana, and southern Michigan during the morning and afternoon of August 10th. The strongest winds were experienced in central and east-central Iowa where 100+ mph winds were observed. Some of the strongest winds were in an area from roughly Marshalltown, IA eastward along the Highway 30 corridor to the Mississippi River, where estimated winds exceeded 120+ mph and approached 140 mph. A number of QLCS tornadoes were also experienced within the Highway 30 corridor. One of the most remarkable aspects of the derecho was the duration of severe winds, with many areas experiencing at least periodic, if not persistent, severe level (58+ mph) winds over a roughly 30 minute time frame. As the derecho moved eastward out of Iowa, it continued to expand, but weakened from its peak strength. Winds continued to exceed severe criteria (58+ mph) in Illinois, Wisconsin, Indiana, and Michigan and began to produce additional QLCS tornadoes across northern Illinois before fading out across northern Indiana and southern Michigan.||In the wake of the derecho, damage was substantial in many areas, rural and urban. Many agriculture fields, mainly corn, were flattened within the swaths of strongest winds. Initial estimates suggest at least 850,000 acres of partial or complete crop loss occurred from this event. Within urban and wooded areas extensive tree and structure damage was seen, including complete roof failure in a few instances. At its peak, total estimated customers without power exceeded 1.4 million across the affected states. In total, early estimates on losses (agriculture, infrastructure, private property) have exceeded $7.5 billion across the states affected. ||Environment: Broadly speaking, it was a ripe day for thunderstorms across the affected area with MUCAPE values often exceeding 3500-4000 J/kg by the mid morning hours concurrent with mid-upper level short wave support, and indications that any cold pool development would be strong (difference between cold pool and ambient air) and potentially long lived. For detailed environmental analysis, including soundings, please view the various local NWS office event review pages: NWS Des Moines, NWS Quad Cities, NWS Chicago, NWS Milwaukee, NWS Central Illinois, NWS Northern Indiana, or NWS Indianapolis.||Additional Details: Numerous injuries occurred during the derecho and in the aftermath during cleanup, including 4 direct and indirect deaths of which 3 occurred in Iowa (two in Poweshiek County and one in Linn County) and 1 in Indiana (Fort Wayne).||Disclaimer: The August 10, 2020 derecho resulted in widespread high-end damage across large portions of central and southern Iowa. Given the size and scope of the event and understanding that final damage and loss estimates (agriculture, infrastructure, and private property) will take months to complete, the NWS is not able to estimate the monetary impact at this time. Values may be added as more data becomes from various sources in future months.","Tornado associated with QLCS derecho first observed via high resolution satellite imagery.  Path was also overflown by UAS confirming convegent path of debris.  No damage indicators were impacted, hence the EFU designation.",CSV
202008,16,1745,202008,16,1747,152642,919487,COLORADO,8,2020,August,Tornado,C,89,OTERO,PUB,8/16/20 17:45,MST-7,8/16/20 17:47,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EFU,0.1,10,,,,,11,NW,TIMPAS,11,NW,TIMPAS,37.94,-103.9,37.94,-103.9,"Isolated thunderstorms developed over the higher terrain early in the afternoon, and then moved east into the plains in the late afternoon and evening producing pockets of severe weather with heavy rainfall.","Storm chaser on CO-10 southwest of La Junta captured a brief tornado over open fields on Sunday evening. Video shows a quickly descending funnel reaching the ground and then quickly becoming enveloped by sheets of rain. The tornado lasted no longer than 2-minutes, per chasers video, or at least before the sheets of rain obscured the view.",CSV
202009,1,1810,202009,1,1810,151031,912949,TEXAS,48,2020,September,Tornado,C,191,HALL,LUB,9/1/20 18:10,CST-6,9/1/20 18:10,0,0,0,0,0.00K,0.00K,Broadcast Media,,,,,EFU,0.01,30,,,,,7,SSW,LESLEY,7,SSW,LESLEY,34.5706,-100.8394,34.5706,-100.8394,"On the afternoon of the first, isolated but strong thunderstorms developed along a surface pressure trough located in the south-central Texas Panhandle. One of these storms was able to take advantage of the abundant instability and become very intense. However, a very dry sub-cloud layer allowed this storm to generate a severe wind gust near Lesley (Hall County). Additionally, local broadcast media relayed video of a tornado that lasted for a few seconds over open land in Hall County.",Local broadcast media relayed a video of a very brief tornado in Hall County west of Farm to Market Road 657 north of Texas State Highway 86. The tornado briefly remained over open land that was inaccessible due to a lack of roads.,CSV
202008,30,1703,202008,30,1713,152073,915720,SOUTH DAKOTA,46,2020,August,Tornado,C,59,HAND,ABR,8/30/20 17:03,CST-6,8/30/20 17:13,0,0,1,0,,,NWS Storm Survey,,,,,EF2,1.6,300,,,,,7,SE,POLO,7,SE,POLO,44.709,-98.9875,44.7146,-98.9901,A strong cold front pushing across central and northeast South Dakota brought several severe storms to the region.  Large hail up to 2 inches in diameter occurred along with a fatal tornado in northern Hand county.,"The tornado initially touched down in the pasture land east of South Dakota Highway 45, roughly 0.8 miles south of 184th Street.  It continued to track north for roughly 0.6 miles, damaging a tree grove and fence line.  The track then turned west northwest and crossed South Dakota Highway 45, roughly 0.2 miles south of 184th street.  A southbound RV pulling an enclosed trailer was struck. The trailer detached from the RV and the RV was lofted and rolled roughly 200 yards into a corn field on the west side of of South Dakota Highway 45.  The driver was pronounced dead at the scene.  The tornado track continued west northwest through the corn field for an estimated 0.4 miles.  The tornado was at its peak width and intensity at this point.  Corn was completely flattened  in some areas with a distinct convergent pattern.  As the tornado weakened and roped out the path took a southwest turn and persisted for roughly another 0.6 miles before coming to an end in the corn field.",CSV
202011,24,2051,202011,24,2058,153266,928029,TEXAS,48,2020,November,Tornado,C,439,TARRANT,FWD,11/24/20 20:51,CST-6,11/24/20 20:58,5,0,0,0,,,NWS Storm Survey,,,,,EF2,5.05,150,,,,,1,NW,JOHNSONS STATION,3,ESE,ARLINGTON,32.692,-97.1472,32.7204,-97.0684,"A line of storms moved through the region in the evening hours. The storms intensified as they reached the I-35 corridor, and a QLCS tornado occurred in Arlington. The tornado was rated an EF-2 because of roof damage to an apartment complex. Five injuries occurred along the tornado path, but none were life threatening. Notable wind damage was also reported across Fannin County from the line of storms.","An EF-2 tornado moved through Arlington producing mostly EF-0 and EF-1 damage, but a small area of EF-2 damage was found. The tornado began near West Mayfield Road and South Bowen Road where fence, shed and tree damage was found. The tornado traveled northeast from this location causing minor tree damage. Significant roof damage to several structures was noted along Colorado Lane. The tornado then crossed South Cooper Street and damaged a Burger Box fast food restaurant, Safelite AutoGlass store, and several warehouses in the area. The tornado damage in his location and along Colorado Lane was at EF-1 intensity. The tornado continued along an east-northeast track where it soon impacted the Waterdance and Mirage Apartments. Considerable roof damage was noted at these complexes, but the most significant damage occurred at the Waterdance Apartment complex. Large sections of the roof were ripped off of two buildings, resulting in an EF-2 rating at this location. From the apartment complex, the tornado weakened and traveled northeast for a few more miles before dissipating near East Park Row Drive and Carter Drive. Sporadic tree, siding, fence, and shingle damage was noted to the end of the path. The maximum winds with this tornado were around 115 mph. Five people were injured in this tornado, but none of the injuries were life threatening.",CSV
202008,16,1346,202008,16,1352,152365,917723,TEXAS,48,2020,August,Tornado,C,179,GRAY,AMA,8/16/20 13:46,CST-6,8/16/20 13:52,0,0,0,0,90.00K,,Trained Spotter,,,,,EF1,1.83,200,,,,,2,E,LAKETON,2,SE,LAKETON,35.5512,-100.5965,35.5247,-100.5984,"A supercell thunderstorm developed and moved along a frontal boundary south of Miami, Texas on the afternoon of August 16th. The presence of the boundary and high instability aided the storm in developing a strong circulation and produced a short lived tornado which was on the ground for several minutes and less than two miles. The tornado did minor damage to a residence and power lines in the area. The storm also produced large hail across portions of the area.","The tornado did minor damage around a residence which included,|very minor damage to the home roof cap, a rolled and displaced air|conditioner unit, and a destroyed free standing antenna tower. A|heavy duty metal storage box with a stored car inside was also|rolled onto some farming equipment. The tornado stripped|significant amounts of sheet metal off two barns and caused one|wall to collapse. The EF1 rating was due to four 10 inch power|poles which were snapped where the tornado crossed a nearby |county road. Debris from objects around the home and sheet metal |from the barns were carried 100-200 yards down the path.",CSV
202008,28,27,202008,28,28,151988,915262,SOUTH DAKOTA,46,2020,August,Tornado,C,77,KINGSBURY,FSD,8/28/20 00:27,CST-6,8/28/20 00:28,0,0,0,0,75.00K,,Law Enforcement,,,,,EF1,0.61,25,,,,,4,SSW,DE SMET,3,SSW,DE SMET,44.3302,-97.5791,44.3311,-97.5669,A mid-level disturbance moving from Wyoming into South Dakota initiated late evening convection in an environment with around 2000 J/kg MLCAPE and deep-layer shear of around 50 knots.  Storms expanded and rapidly evolved into a large-scale bow echo.,"A tornado spun up west of 432nd Avenue and north of 211th Street.  As the tornado traveled generally eastward, ground scour was noted to crops.  The greatest damage occurred mid-track where a barn collapsed, with the debris blown downstream into another building. A few other outbuildings were also damaged. Large branches in tree breaks were snapped and the upper half of a concrete silo collapsed. The tornado dissipated one quarter mile east of 432nd Avenue around 3 miles south-southwest of De Smet. Property damage costs are rough estimates.",CSV
202007,2,1530,202007,2,1532,149643,911312,COLORADO,8,2020,July,Tornado,C,63,KIT CARSON,GLD,7/2/20 15:30,MST-7,7/2/20 15:32,0,0,0,0,0.00K,0.00K,Public,,,,,EFU,0.62,30,,,,,4,ESE,VONA,4,ESE,VONA,39.2671,-102.684,39.2739,-102.6914,"Supercell thunderstorms formed over the Colorado High Plains increasing in coverage and intensity as they moved east across eastern Colorado. In Colorado, the storms produced up to golf ball sized hail and two landspout tornadoes across Yuma and Kit Carson Counties.  Heavy rainfall caused flash flooding to occur over CR 54 less than a mile north of CR N.",Small roping (landspout) tornado reported. Estimated near MM412 of I-70. Evaluation of radar imagery indicates that most likely boundary interaction was southeast of MM412 of I-70.,CSV
202007,12,1650,202007,12,1700,150913,911317,COLORADO,8,2020,July,Tornado,C,17,CHEYENNE,GLD,7/12/20 16:50,MST-7,7/12/20 17:00,0,0,0,0,0.00K,0.00K,Law Enforcement,,,,,EFU,1.52,75,,,,,5,WNW,CHEYENNE WELLS,4,WNW,CHEYENNE WELLS,38.8475,-102.437,38.8388,-102.411,"Thunderstorms initiated along a dry line in central Colorado moving east and forming a cluster of supercells that produced up to 70 mph wind gusts and large hail up to tennis ball in size across Yuma County. Supercells developed over Cheyenne County as the northern cluster crossed into Kansas and Nebraska. The southern cells eventually formed a cluster that was able to produce up to half dollar sized hail, a landspout, and caused a portion of Highway 385 to become impassable due to flash flooding.","Received a couple different reports of landspouts around this time. However, based on radar imagery and pictures/videos received, it appears that one single longer-lasting landspout tornado occurred. Reports described the times accurately and indicated the tornado occurred for around 10 minutes in duration, remaining nearly stationary.",CSV
202007,2,1340,202007,2,1341,149643,911307,COLORADO,8,2020,July,Tornado,C,63,KIT CARSON,GLD,7/2/20 13:40,MST-7,7/2/20 13:41,0,0,0,0,0.00K,0.00K,Storm Chaser,,,,,EFU,0.49,30,,,,,17,N,VONA,18,N,VONA,39.5486,-102.7615,39.5548,-102.7571,"Supercell thunderstorms formed over the Colorado High Plains increasing in coverage and intensity as they moved east across eastern Colorado. In Colorado, the storms produced up to golf ball sized hail and two landspout tornadoes across Yuma and Kit Carson Counties.  Heavy rainfall caused flash flooding to occur over CR 54 less than a mile north of CR N.",Landspout tornado reported by chaser via spotter network. Exact location estimated via radar.,CSV
202007,15,1703,202007,15,1718,148400,924936,NEW MEXICO,35,2020,July,Tornado,C,53,SOCORRO,ABQ,7/15/20 17:03,MST-7,7/15/20 17:18,0,0,0,0,0.00K,0.00K,Social Media,,,,,EF0,0.35,30,,,,,3,E,VEGUITA,3,E,VEGUITA,34.5113,-106.7164,34.516,-106.7143,"As monsoonal moisture continued to stream into New Mexico, a backdoor cold front that moved through eastern NM helped set the stage for severe weather on July 15, 2020. With increasing low-level moisture, instability, and shear focused along this boundary, the storms that moved off the central mountain chain interacted with the boundary and intensified. Through the afternoon and evening hours, the storms grew upscale into a broken line that moved northeast through the eastern plains. Strong thunderstorm winds were reported ahead of these storms while large hail was reported near Capulin. A brief gustnado was also observed in rural Socorro County along a strong outflow boundary moving through the area.",A fast-moving outflow boundary helped develop a dusty landspout tornado over rural Socorro County a few miles east of Veguita. No damage occurred as a result of this weak tornado.,CSV
202011,24,2054,202011,24,2059,153482,928854,OKLAHOMA,40,2020,November,Tornado,C,61,HASKELL,TSA,11/24/20 20:54,CST-6,11/24/20 20:59,0,0,0,0,50.00K,0.00K,NWS Storm Survey,,,,,EF1,3,200,,,,,3,WSW,LEWISVILLE,0,NNE,LEWISVILLE,35.104,-95.316,35.124,-95.269,"Strong to severe thunderstorms developed across western and central Oklahoma during the afternoon of the 24th, along and ahead of an approaching cold front. The thunderstorms intensified as they moved eastward and across eastern Oklahoma during the late afternoon and evening hours. The strongest storms produced large hail up to golf ball size, damaging wind gusts, and two tornadoes.","This tornado destroyed a mobile home, snapped wooden utility poles, damaged the roofs of a couple homes, and snapped large tree limbs as it moved northeast. Based on this damage, maximum estimated wind in the tornado was 95 to 105 mph.",CSV
202011,24,2150,202011,24,2157,153482,928855,OKLAHOMA,40,2020,November,Tornado,C,79,LE FLORE,TSA,11/24/20 21:50,CST-6,11/24/20 21:57,0,0,0,0,5.00K,0.00K,NWS Storm Survey,,,,,EF1,4,250,,,,,1,NW,OAK LODGE,3,W,BRADEN,35.258,-94.609,35.281,-94.545,"Strong to severe thunderstorms developed across western and central Oklahoma during the afternoon of the 24th, along and ahead of an approaching cold front. The thunderstorms intensified as they moved eastward and across eastern Oklahoma during the late afternoon and evening hours. The strongest storms produced large hail up to golf ball size, damaging wind gusts, and two tornadoes.","This tornado developed in the Arkansas River bottoms northeast of Spiro, where trees were uprooted. The tornado moved east-northeast, uprooting several more trees and damaging a barn before dissipating. It produced a radar detected tornadic debris signature from the KSRX WSR-88D.  Based on this damage, maximum estimated wind in the tornado was 90 to 100 mph.",CSV
202005,23,1211,202005,23,1213,148283,892884,IOWA,19,2020,May,Tornado,C,105,JONES,DVN,5/23/20 12:11,CST-6,5/23/20 12:13,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF1,0.46,30,DVN,IA,31,CEDAR,4,S,MORLEY,3,S,MORLEY,41.947,-91.2479,41.9533,-91.2453,"Severe thunderstorms tracked across much of eastern Iowa and northwest Illinois in the early afternoon hours of May 23rd, 2020. Storms quickly intensified in an extremely favorable environment, which was the result of a warm front lifting north across the Midwest. Seven tornadoes were confirmed from this event across Iowa and Illinois.","A  tornado developed southwest of Mechanicsville shortly before 1 pm, and tracked northeast through northern Cedar County. The tornado destroyed the porch of a home just west of Mechanicsville, and caused outbuilding damage at a farmstead near the Cedar/Jones County line before lifting. The tornado was rated EF1 with maximum winds estimated around 95 mph. The tornado was on the ground for about 16 minutes along an intermittent 7 mile path. Assistance with the survey was provided by Cedar County Emergency Management and the Mechanicsville Fire Department.",CSV
202012,23,1554,202012,23,1556,154977,934459,TEXAS,48,2020,December,Tornado,C,351,NEWTON,LCH,12/23/20 15:54,CST-6,12/23/20 15:56,0,0,0,0,70.00K,0.00K,NWS Storm Survey,,,,,EF2,1.23,20,,,,,3,NNW,BELGRADE,3,N,BELGRADE,30.6341,-93.7149,30.6432,-93.6971,A cold front moved through Southeast Texas causing scattered showers and a few thunderstorms. Two tornadoes also occurred.,A tornado briefly touched down on FM1416 between Bon Wier and Trout Creek. One home lost a large section of its roof. A large barn had its roof torn off. Several trees were uprooted or snapped.,CSV
202012,23,1859,202012,23,1900,154977,934460,TEXAS,48,2020,December,Tornado,C,241,JASPER,LCH,12/23/20 18:59,CST-6,12/23/20 19:00,0,0,0,0,15.00K,0.00K,NWS Storm Survey,,,,,EF1,0.39,45,,,,,1,NE,KIRBYVILLE,2,NE,KIRBYVILLE,30.6649,-93.9058,30.6662,-93.8995,A cold front moved through Southeast Texas causing scattered showers and a few thunderstorms. Two tornadoes also occurred.,"A tornado briefly touched down in Kirbyville. It started near the FM 1013/FM 252|intersection where a car was tipped over. In the neighboring area, a couple homes lost some shinglesand several trees were snapped or uprooted.",CSV
202008,14,1612,202008,14,1616,149653,901999,NEBRASKA,31,2020,August,Tornado,C,81,HAMILTON,GID,8/14/20 16:12,CST-6,8/14/20 16:16,0,0,0,0,1.00K,25.00K,NWS Storm Survey,,,,,EF0,2.09,30,,,,,3,SE,HAMPTON,4,SSE,HAMPTON,40.8413,-97.8645,40.8117,-97.8724,"Although it only impacted a small percentage of the 24-county South Central Nebraska area, the large and intense supercell storm that marched south-southwestward for over 90 miles through several eastern counties on this Friday afternoon/early evening was likely the local area's most noteworthy individual storm of the 2020 convective season. In addition to dropping three fairly brief EF-0 tornadoes in southeastern Hamilton and northeastern Clay counties, its main calling card was large hail, with several reports of golf ball to slightly larger than baseball size stones in Clay/Nuckolls counties, and smaller hail to around quarter size as far north as Osceola. Interestingly, damaging winds were not a major player, with no ground-truth gusts in excess of 50 MPH. Focusing on specific storm reports, and starting with the three EF-0 tornadoes, they all occurred between 5-6 p.m. CDT, touching down briefly along a roughly 15-mile long corridor from near Interstate 80 a few miles south of Hampton, down to the Saronville area. Per storm surveys, the first two tornadoes were each on the ground for roughly 2 miles. While the majority of minor damage was confined to crops and trees, a lean-to shed was destroyed and a pivot overturned. As for the hail, the largest reported was 3 diameter between Clay Center and Harvard, but towns including Sutton and Nelson endured stones to at least tennis ball size. Flooding was not much of an issue, as the storm was progressive enough to keep rainfall amounts largely under one inch. ||Breaking down the meteorological background and event timing, this was actually a fairly conditional severe weather setup for South Central Nebraska, with various pros and cons for/against robust activity. In the mid-upper levels, the local area resided a fair distance south of a vigorous shortwave trough swinging across the Dakotas towards northern MN, resulting in fairly limited forcing aloft. Also working against convection (especially widespread severe) was a plume of warm mid level temperatures, with 700 millibar values of 12-14C providing a healthy cap. On the other hand, low-level forcing was seasonably-strong, as a well-defined cold front slid southeastward into the area during the afternoon. Ahead of this boundary, a significantly-unstable airmass awaited, featuring temperatures in the upper 80s-low 90s F/dewpoints upper 60s-mid 70s F, yielding formidable mixed-layer CAPE around 4000 J/kg. This extreme instability, in the presence of sufficient deep-layer wind shear around 35 knots, clearly fostered a mesoscale environment capable of stout convection. As for what actually transpired, the main show was preceded by a broken line of non-severe, likely elevated storms that passed primarily through counties south of Interstate 80 and east of Highway 281 between 12:30-3:30 p.m. CDT. About the time this innocuous early afternoon activity was departing the local area to the southeast, a broken line of true, surface-based storms got going along the front in northeast Nebraska, with the southwestern-most cell building down into the far northeast corner of South Central Nebraska (eastern Nance/northeast Merrick/northern Polk counties) between 3-4 p.m. CDT. Within an hour thereafter, this tail end Charlie storm rapidly grew into a full-blown supercell over Polk/northern York counties, producing its first marginally-severe hail reports. During the following two hours (5-7 p.m. CDT), the storm anchored itself firmly to the surface front, with new updraft generation along its western edge promoting more of a southwestward propagation and causing it to grow larger in both intensity/size, becoming more of a supercell cluster. It was during this time that the brief tornadoes occurred along the storm's far western flank, likely driven by pronounced low-level vorticity stretching along the surface front. While the sporadic tornado touchdowns were brief, the storm continued to be a prolific hail-producer as it gradually exited the local area out of Nuckolls County into northern Kansas between 7-8 p.m. CDT, ending all South Central Nebraska convection for the night.",Minor crop and tree damage occurred. Debris was found in nearby powerlines. An old lean-to shed was destroyed.,CSV
202008,14,1636,202008,14,1640,149653,902000,NEBRASKA,31,2020,August,Tornado,C,35,CLAY,GID,8/14/20 16:36,CST-6,8/14/20 16:40,0,0,0,0,30.00K,40.00K,NWS Storm Survey,,,,,EF0,1.23,35,,,,,6,ENE,ELDORADO,6,E,ELDORADO,40.6986,-97.8841,40.6815,-97.8907,"Although it only impacted a small percentage of the 24-county South Central Nebraska area, the large and intense supercell storm that marched south-southwestward for over 90 miles through several eastern counties on this Friday afternoon/early evening was likely the local area's most noteworthy individual storm of the 2020 convective season. In addition to dropping three fairly brief EF-0 tornadoes in southeastern Hamilton and northeastern Clay counties, its main calling card was large hail, with several reports of golf ball to slightly larger than baseball size stones in Clay/Nuckolls counties, and smaller hail to around quarter size as far north as Osceola. Interestingly, damaging winds were not a major player, with no ground-truth gusts in excess of 50 MPH. Focusing on specific storm reports, and starting with the three EF-0 tornadoes, they all occurred between 5-6 p.m. CDT, touching down briefly along a roughly 15-mile long corridor from near Interstate 80 a few miles south of Hampton, down to the Saronville area. Per storm surveys, the first two tornadoes were each on the ground for roughly 2 miles. While the majority of minor damage was confined to crops and trees, a lean-to shed was destroyed and a pivot overturned. As for the hail, the largest reported was 3 diameter between Clay Center and Harvard, but towns including Sutton and Nelson endured stones to at least tennis ball size. Flooding was not much of an issue, as the storm was progressive enough to keep rainfall amounts largely under one inch. ||Breaking down the meteorological background and event timing, this was actually a fairly conditional severe weather setup for South Central Nebraska, with various pros and cons for/against robust activity. In the mid-upper levels, the local area resided a fair distance south of a vigorous shortwave trough swinging across the Dakotas towards northern MN, resulting in fairly limited forcing aloft. Also working against convection (especially widespread severe) was a plume of warm mid level temperatures, with 700 millibar values of 12-14C providing a healthy cap. On the other hand, low-level forcing was seasonably-strong, as a well-defined cold front slid southeastward into the area during the afternoon. Ahead of this boundary, a significantly-unstable airmass awaited, featuring temperatures in the upper 80s-low 90s F/dewpoints upper 60s-mid 70s F, yielding formidable mixed-layer CAPE around 4000 J/kg. This extreme instability, in the presence of sufficient deep-layer wind shear around 35 knots, clearly fostered a mesoscale environment capable of stout convection. As for what actually transpired, the main show was preceded by a broken line of non-severe, likely elevated storms that passed primarily through counties south of Interstate 80 and east of Highway 281 between 12:30-3:30 p.m. CDT. About the time this innocuous early afternoon activity was departing the local area to the southeast, a broken line of true, surface-based storms got going along the front in northeast Nebraska, with the southwestern-most cell building down into the far northeast corner of South Central Nebraska (eastern Nance/northeast Merrick/northern Polk counties) between 3-4 p.m. CDT. Within an hour thereafter, this tail end Charlie storm rapidly grew into a full-blown supercell over Polk/northern York counties, producing its first marginally-severe hail reports. During the following two hours (5-7 p.m. CDT), the storm anchored itself firmly to the surface front, with new updraft generation along its western edge promoting more of a southwestward propagation and causing it to grow larger in both intensity/size, becoming more of a supercell cluster. It was during this time that the brief tornadoes occurred along the storm's far western flank, likely driven by pronounced low-level vorticity stretching along the surface front. While the sporadic tornado touchdowns were brief, the storm continued to be a prolific hail-producer as it gradually exited the local area out of Nuckolls County into northern Kansas between 7-8 p.m. CDT, ending all South Central Nebraska convection for the night.",A brief tornado continued from Hamilton County. Cedar tree damage occurred as the tornado crossed the county road into Clay County. A pivot was overturned and crop damage occurred into a converging pattern along the tornado path.,CSV
202008,14,1634,202008,14,1636,149653,913264,NEBRASKA,31,2020,August,Tornado,C,81,HAMILTON,GID,8/14/20 16:34,CST-6,8/14/20 16:36,0,0,0,0,30.00K,40.00K,NWS Storm Survey,,,,,EF0,0.75,35,,,,,5,E,STOCKHAM,5,ESE,STOCKHAM,40.7091,-97.8805,40.6986,-97.8841,"Although it only impacted a small percentage of the 24-county South Central Nebraska area, the large and intense supercell storm that marched south-southwestward for over 90 miles through several eastern counties on this Friday afternoon/early evening was likely the local area's most noteworthy individual storm of the 2020 convective season. In addition to dropping three fairly brief EF-0 tornadoes in southeastern Hamilton and northeastern Clay counties, its main calling card was large hail, with several reports of golf ball to slightly larger than baseball size stones in Clay/Nuckolls counties, and smaller hail to around quarter size as far north as Osceola. Interestingly, damaging winds were not a major player, with no ground-truth gusts in excess of 50 MPH. Focusing on specific storm reports, and starting with the three EF-0 tornadoes, they all occurred between 5-6 p.m. CDT, touching down briefly along a roughly 15-mile long corridor from near Interstate 80 a few miles south of Hampton, down to the Saronville area. Per storm surveys, the first two tornadoes were each on the ground for roughly 2 miles. While the majority of minor damage was confined to crops and trees, a lean-to shed was destroyed and a pivot overturned. As for the hail, the largest reported was 3 diameter between Clay Center and Harvard, but towns including Sutton and Nelson endured stones to at least tennis ball size. Flooding was not much of an issue, as the storm was progressive enough to keep rainfall amounts largely under one inch. ||Breaking down the meteorological background and event timing, this was actually a fairly conditional severe weather setup for South Central Nebraska, with various pros and cons for/against robust activity. In the mid-upper levels, the local area resided a fair distance south of a vigorous shortwave trough swinging across the Dakotas towards northern MN, resulting in fairly limited forcing aloft. Also working against convection (especially widespread severe) was a plume of warm mid level temperatures, with 700 millibar values of 12-14C providing a healthy cap. On the other hand, low-level forcing was seasonably-strong, as a well-defined cold front slid southeastward into the area during the afternoon. Ahead of this boundary, a significantly-unstable airmass awaited, featuring temperatures in the upper 80s-low 90s F/dewpoints upper 60s-mid 70s F, yielding formidable mixed-layer CAPE around 4000 J/kg. This extreme instability, in the presence of sufficient deep-layer wind shear around 35 knots, clearly fostered a mesoscale environment capable of stout convection. As for what actually transpired, the main show was preceded by a broken line of non-severe, likely elevated storms that passed primarily through counties south of Interstate 80 and east of Highway 281 between 12:30-3:30 p.m. CDT. About the time this innocuous early afternoon activity was departing the local area to the southeast, a broken line of true, surface-based storms got going along the front in northeast Nebraska, with the southwestern-most cell building down into the far northeast corner of South Central Nebraska (eastern Nance/northeast Merrick/northern Polk counties) between 3-4 p.m. CDT. Within an hour thereafter, this tail end Charlie storm rapidly grew into a full-blown supercell over Polk/northern York counties, producing its first marginally-severe hail reports. During the following two hours (5-7 p.m. CDT), the storm anchored itself firmly to the surface front, with new updraft generation along its western edge promoting more of a southwestward propagation and causing it to grow larger in both intensity/size, becoming more of a supercell cluster. It was during this time that the brief tornadoes occurred along the storm's far western flank, likely driven by pronounced low-level vorticity stretching along the surface front. While the sporadic tornado touchdowns were brief, the storm continued to be a prolific hail-producer as it gradually exited the local area out of Nuckolls County into northern Kansas between 7-8 p.m. CDT, ending all South Central Nebraska convection for the night.",Crop damage and scouring occurred. The tornado started in Hamilton County and continued into Clay County.,CSV
202005,23,1130,202005,23,1144,148283,892871,IOWA,19,2020,May,Tornado,C,103,JOHNSON,DVN,5/23/20 11:30,CST-6,5/23/20 11:44,0,0,0,0,0.00K,0.00K,NWS Storm Survey,,,,,EF0,5.27,50,DVN,IA,31,CEDAR,0,NNE,MORSE,6,NE,MORSE,41.7552,-91.4271,41.8162,-91.3657,"Severe thunderstorms tracked across much of eastern Iowa and northwest Illinois in the early afternoon hours of May 23rd, 2020. Storms quickly intensified in an extremely favorable environment, which was the result of a warm front lifting north across the Midwest. Seven tornadoes were confirmed from this event across Iowa and Illinois.","An EF-1 tornado caused outbuilding, grain bin, and tree damage at a farmstead in northeast Johnson County. The tornado then followed an intermittent northeast path for 7 miles into Cedar County. The tornado downed power poles east of Sutliff. Maximum winds were estimated at 110 mph, with a maximum path width around 50 yards. The damage in Johnson County was rated as EF-0. Johnson and Cedar County Emergency Management provided assistance in completing the survey.",CSV
